"qb","school","bin","epa","cpoe","passes"
"974","Evan Crenshaw","Troy","BL",-3.28283524513245,-78.3618152141571,1
"975","Evan Medders","Air Force","DC",3.37665629386902,54.438254237175,1
"976","Evan Medders","Air Force","MC",0.322418928146362,-14.6199941635132,2
"977","Evan Medders","Air Force","ML",1.5994701385498,42.7862405776978,1
"978","Evan Medders","Air Force","MR",-1.0674192905426,-59.5543920993805,1
"979","Evan Medders","Air Force","SR",-0.65297394990921,-73.1309354305267,1
"980","Evan Stewart","Oregon","DL",-0.760120034217834,-33.9249163866043,1
"981","Evans Chuba","Purdue","DR",-0.510615229606628,-6.82646632194519,1
"982","Evans Chuba","Purdue","SR",1.16275215148926,21.6103687882423,4
"983","Faizon Brandon","Tennessee","BL",1.46225029230118,-13.7132406234741,8
"984","Faizon Brandon","Tennessee","BR",-0.936142444610596,-18.7006950378418,3
"985","Faizon Brandon","Tennessee","DC",4.03555464744568,3.05359959602356,4
"986","Faizon Brandon","Tennessee","DL",6.29948270320892,12.1309638023376,4
"987","Faizon Brandon","Tennessee","DR",-1.83995860815048,-36.6375744342804,2
"988","Faizon Brandon","Tennessee","MC",6.56446075439453,39.0298902988434,3
"989","Faizon Brandon","Tennessee","ML",-0.542393207550049,-40.4182523488998,1
"990","Faizon Brandon","Tennessee","MR",2.96584182977676,6.11190497875214,4
"991","Faizon Brandon","Tennessee","SC",-1.69890820980072,-20.1491488350762,9
"992","Faizon Brandon","Tennessee","SL",9.57832610607147,16.6442417181455,13
"993","Faizon Brandon","Tennessee","SR",-2.50718295574188,-17.3553982606301,13
"994","Gael Ochoa","Rice","SL",-0.0722638964653015,-21.8691378831863,2
"995","Gael Ochoa","Rice","SR",1.09640508890152,-21.0764432946841,3
"996","Gavin Nuckolls","Georgia State","BR",0.0600820779800415,16.2457585334778,2
"997","Gavin Nuckolls","Georgia State","SR",-0.242621898651123,24.5764493942261,1
"998","Gavin Parkhurst","Texas State","BR",0.925519466400146,13.820806145668,2
"999","Gavin Parkhurst","Texas State","MC",2.34089255332947,38.9106512069702,1
"1000","Gavin Parkhurst","Texas State","MR",-0.599230289459229,-6.94605484604836,1
"1001","Gavin Parkhurst","Texas State","SL",0.405860900878906,32.3412150144577,2
"1002","George MacIntyre","Tennessee","BL",0.47689700126648,9.39422249794006,1
"1003","George MacIntyre","Tennessee","BR",0.332043886184692,10.5857729911804,2
"1004","George MacIntyre","Tennessee","DR",1.63005113601685,52.8729826211929,1
"1005","George MacIntyre","Tennessee","ML",0.508828163146973,34.5227897167206,1
"1006","George MacIntyre","Tennessee","SL",-1.29980719089508,-73.5982209444046,2
"1007","Georgia Tech","Georgia Tech","BC",-0.13318657875061,-74.0776717662811,1
"1008","Gio Lopez","Wake Forest","BC",-0.234767109155655,20.8024919033051,1
"1009","Gio Lopez","Wake Forest","BL",-7.59408888220787,-2.42972757135119,14
"1010","Gio Lopez","Wake Forest","BR",-0.153074681758881,-1.85244298643536,9
"1011","Gio Lopez","Wake Forest","DC",9.97102403640747,21.1038808027903,3
"1012","Gio Lopez","Wake Forest","DL",-0.612717866897583,3.14133701225122,3
"1013","Gio Lopez","Wake Forest","DR",1.89522260427475,-11.6272849696023,7
"1014","Gio Lopez","Wake Forest","MC",12.1357930898666,11.927209297816,12
"1015","Gio Lopez","Wake Forest","ML",4.55777359008789,11.7475491948426,8
"1016","Gio Lopez","Wake Forest","MR",7.04059284925461,21.5134697301047,7
"1017","Gio Lopez","Wake Forest","SC",0.907189965248108,-1.48176718503237,8
"1018","Gio Lopez","Wake Forest","SL",11.7343914806843,11.0973838497611,17
"1019","Gio Lopez","Wake Forest","SR",7.81779706478119,15.6873237628203,13
"1020","Goose Crowder","Troy","BC",-0.52656900882721,-88.0750238895416,1
"1021","Goose Crowder","Troy","BL",0.304985046386719,-0.70042610168457,7
"1022","Goose Crowder","Troy","BR",-6.15679113566875,-5.58945909142494,6
"1023","Goose Crowder","Troy","DC",3.97412133216858,55.6343555450439,1
"1024","Goose Crowder","Troy","DL",-4.40909689664841,-28.3251670002937,5
"1025","Goose Crowder","Troy","DR",2.55208933353424,-13.3914535399526,8
"1026","Goose Crowder","Troy","MC",7.64036154747009,-21.2559112480709,7
"1027","Goose Crowder","Troy","ML",8.22412610054016,17.8250759840012,4
"1028","Goose Crowder","Troy","MR",-2.39690148830414,-23.9318205664555,6
"1029","Goose Crowder","Troy","SC",0.796399027109146,-26.7711230686733,7
"1030","Goose Crowder","Troy","SL",6.64221864938736,1.89282968640327,8
"1031","Goose Crowder","Troy","SR",3.41336566209793,2.39523280411959,20
"1032","Gracen Harris","Mississippi State","SR",2.04205417633057,54.0896892547607,1
"1033","Grady Adamson","Georgia Tech","MR",-0.683940649032593,-61.1575365066528,1
"1034","Grady Brosterhous","Utah State","BC",-3.64843860268593,-2.41555452346802,5
"1035","Grady Brosterhous","Utah State","BL",1.07066017389297,12.6150339841843,2
"1036","Grady Brosterhous","Utah State","BR",-4.27631735801697,-37.1409386396408,2
"1037","Grady Brosterhous","Utah State","DC",8.20996248722076,10.9650363524755,3
"1038","Grady Brosterhous","Utah State","DL",-0.754263699054718,-33.0589085817337,1
"1039","Grady Brosterhous","Utah State","DR",-0.853747963905334,-5.67590395609538,3
"1040","Grady Brosterhous","Utah State","MC",0.606661558151245,-40.1759743690491,4
"1041","Grady Brosterhous","Utah State","ML",0.454787611961365,3.39232921600342,5
"1042","Grady Brosterhous","Utah State","MR",1.81966054439545,-20.1310634613037,6
"1043","Grady Brosterhous","Utah State","SC",-1.68548679351807,-73.6349105834961,1
"1044","Grady Brosterhous","Utah State","SL",1.733058989048,4.16729897260666,14
"1045","Grady Brosterhous","Utah State","SR",2.88553801178932,-6.42438240741429,19
"1046","Grant Wilson","Indiana","DC",2.60912895202637,61.4662617444992,1
"1047","Grant Wilson","Indiana","SL",0.824477076530457,21.8035936355591,1
"1048","Grant Wilson","Indiana","SR",0.876190185546875,45.9503948688507,1
"1049","Gunner Stockton","Georgia","BL",2.68138110637665,0.813314318656921,10
"1050","Gunner Stockton","Georgia","BR",9.31217336654663,11.8561221493615,9
"1051","Gunner Stockton","Georgia","DC",4.67344760894775,6.09429180622101,4
"1052","Gunner Stockton","Georgia","DL",-0.68310821056366,3.38965654373169,2
"1053","Gunner Stockton","Georgia","MC",4.59984827041626,31.3128550847371,3
"1054","Gunner Stockton","Georgia","ML",-0.524396181106567,-60.9257280826569,1
"1055","Gunner Stockton","Georgia","MR",1.13835847377777,-7.66107713182767,3
"1056","Gunner Stockton","Georgia","SC",0.850647449493408,41.4466917514801,1
"1057","Gunner Stockton","Georgia","SL",10.3091413974762,33.070929646492,5
"1058","Gunner Stockton","Georgia","SR",3.20959270000458,24.6257275342941,6
"1059","Hank Brown","Iowa","BL",1.61234694719315,-9.07397866249084,9
"1060","Hank Brown","Iowa","BR",1.07179021835327,10.7519812881947,8
"1061","Hank Brown","Iowa","DC",2.58231806755066,12.586697936058,2
"1062","Hank Brown","Iowa","DL",0.97459077835083,-4.55191433429718,3
"1063","Hank Brown","Iowa","DR",-1.27235233783722,-33.4030826886495,3
"1064","Hank Brown","Iowa","MC",1.07390022277832,-8.55254083871841,2
"1065","Hank Brown","Iowa","ML",2.58970308303833,35.9209557374318,3
"1066","Hank Brown","Iowa","MR",0.70347797870636,-6.37733042240143,4
"1067","Hank Brown","Iowa","SC",10.2921864390373,29.5494634658098,8
"1068","Hank Brown","Iowa","SL",-0.022956371307373,-10.0630008257352,13
"1069","Hank Brown","Iowa","SR",0.969472408294678,12.846901267767,8
"1070","Hauss Hejny","Colorado State","BC",5.96328735351562,10.6320083141327,2
"1071","Hauss Hejny","Colorado State","BL",4.54394534230232,10.2723581450326,7
"1072","Hauss Hejny","Colorado State","BR",5.3031992316246,-2.24451422691345,14
"1073","Hauss Hejny","Colorado State","DC",5.32785367965698,60.7239305973053,1
"1074","Hauss Hejny","Colorado State","DL",-0.459357142448425,-26.3139426708221,2
"1075","Hauss Hejny","Colorado State","DR",10.980374455452,27.5117094814777,5
"1076","Hauss Hejny","Colorado State","MC",-1.04050213098526,-36.6266068816185,5
"1077","Hauss Hejny","Colorado State","ML",-0.623843550682068,-60.0594997406006,1
"1078","Hauss Hejny","Colorado State","MR",1.77061176300049,54.5826144516468,4
"1079","Hauss Hejny","Colorado State","SC",2.8885640501976,0.689432131392615,7
"1080","Hauss Hejny","Colorado State","SL",3.4876264333725,7.40338402489821,6
"1081","Hauss Hejny","Colorado State","SR",-1.18687111139297,-0.787845171160165,18
"1082","Henry Belin IV","Missouri State","BC",-0.234566688537598,9.5655620098114,1
"1083","Henry Belin IV","Missouri State","BR",1.0621063709259,11.6854608058929,1
"1084","Henry Belin IV","Missouri State","DL",2.04986834526062,47.4055588245392,1
"1085","Henry Belin IV","Missouri State","MC",-1.7799654006958,-8.4183394908905,1
"1086","Henry Belin IV","Missouri State","SL",0.373732805252075,20.5685019493103,1
"1087","Henry Hasselbeck","Appalachian State","BC",0.020195484161377,18.1665539741516,1
"1088","Henry Hasselbeck","Appalachian State","BL",1.28438305854797,11.3880574703217,1
"1089","Henry Hasselbeck","Appalachian State","MR",1.48862814903259,32.0461571216583,1
"1090","Henry Hasselbeck","Appalachian State","SC",-0.440120697021484,-77.1112501621246,1
"1091","Henry Hasselbeck","Appalachian State","SR",1.77032542228699,18.7218904495239,1
"1092","Hezekiah Millender","Georgia","BL",1.13619542121887,19.8010981082916,1
"1093","Holden Geriner","Pittsburgh","SR",2.78102707862854,29.871149857839,3
"1094","Husan Longstreet","LSU","DL",1.62300050258636,65.9883052110672,1
"1095","Isaac Wilson","Colorado","BC",-1.78734028339386,10.6343984603882,2
"1096","Isaiah Marshall","Kansas","BC",-2.32336258888245,-36.3523751497269,2
"1097","Isaiah Marshall","Kansas","BL",0.502577841281891,-0.0221133232116699,8
"1098","Isaiah Marshall","Kansas","BR",-1.8043806552887,-13.948917388916,4
"1099","Isaiah Marshall","Kansas","DC",6.51264882087708,50.4422187805176,2
"1100","Isaiah Marshall","Kansas","DL",3.86030924320221,3.25857281684875,5
"1101","Isaiah Marshall","Kansas","DR",-1.29772359132767,-10.2711707353592,4
"1102","Isaiah Marshall","Kansas","MC",4.1740528345108,-13.4374208748341,8
"1103","Isaiah Marshall","Kansas","ML",13.4753258228302,2.17750267022186,18
"1104","Isaiah Marshall","Kansas","MR",-3.59157747030258,-38.5807460173965,8
"1105","Isaiah Marshall","Kansas","SC",5.86186647415161,6.3791498541832,4
"1106","Isaiah Marshall","Kansas","SL",-0.550305664539337,1.31235659122467,10
"1107","Isaiah Marshall","Kansas","SR",-0.294648736715317,2.77959828575452,6
"1108","J.Kohl","Florida International","MC",0.983571529388428,31.0691654682159,1
"1109","J.Kohl","Florida International","SR",0.683611035346985,33.0936193466187,1
"1110","JC Evans","James Madison","BL",-1.24972379207611,-35.8399033546448,2
"1111","JC Evans","James Madison","DC",2.42209553718567,42.7914023399353,1
"1112","JC Evans","James Madison","SL",1.16093415021896,-18.8923418521881,2
"1113","JC Evans","James Madison","SR",1.26608562469482,33.9412689208984,4
"1114","JC French IV","Cincinnati","BC",-1.54139119386673,-2.66061782836914,5
"1115","JC French IV","Cincinnati","BL",1.89420771598816,-16.6104342256274,7
"1116","JC French IV","Cincinnati","BR",-0.0511877834796906,13.1423756480217,8
"1117","JC French IV","Cincinnati","DC",1.49466133117676,5.86307793855667,2
"1118","JC French IV","Cincinnati","DL",5.43504405021667,16.7152941226959,4
"1119","JC French IV","Cincinnati","DR",-2.05661070346832,-26.1487410714229,3
"1120","JC French IV","Cincinnati","MC",1.87970900535583,35.4636907577515,1
"1121","JC French IV","Cincinnati","ML",6.31841969490051,5.7453555720193,7
"1122","JC French IV","Cincinnati","MR",0.484613656997681,-11.0350131988525,2
"1123","JC French IV","Cincinnati","SC",8.77337914705276,8.8977724313736,10
"1124","JC French IV","Cincinnati","SL",7.4110211879015,17.0158099383116,12
"1125","JC French IV","Cincinnati","SR",2.62584444880486,16.0071884446284,17
"1126","JJ Kohl","Florida International","BC",-6.90521991252899,-2.79855380455653,6
"1127","JJ Kohl","Florida International","BL",-4.28721350431442,-1.68290519052082,9
"1128","JJ Kohl","Florida International","BR",4.21002696454525,-9.3156486749649,11
"1129","JJ Kohl","Florida International","DC",3.49555963277817,7.76158884167671,5
"1130","JJ Kohl","Florida International","DL",6.3973878622055,15.5824029445648,5
"1131","JJ Kohl","Florida International","DR",1.39256739616394,0.796784162521362,5
"1132","JJ Kohl","Florida International","MC",4.85782063007355,-11.8650866051515,12
"1133","JJ Kohl","Florida International","ML",4.74666845798492,4.05289961232079,9
"1134","JJ Kohl","Florida International","MR",0.259450316429138,-7.1861132234335,15
"1135","JJ Kohl","Florida International","SC",2.49522894620895,-5.6027340888977,15
"1136","JJ Kohl","Florida International","SL",-0.0478335916996002,-30.1066390105656,7
"1137","JJ Kohl","Florida International","SR",8.54819376766682,5.78533512624827,22
"1138","Jace Stuckey","Eastern Michigan","BC",1.01502752304077,13.5422170162201,1
"1139","Jace Stuckey","Eastern Michigan","BR",-0.434617519378662,16.9392287731171,1
"1140","Jack Capaldi","Maryland","BC",0.0136130154132843,22.6806282997131,1
"1141","Jack Capaldi","Maryland","SC",-0.0141877830028534,34.1737031936646,1
"1142","Jack Moran","Jacksonville State","MR",1.00408816337585,45.1012849807739,1
"1143","Jack Moran","Jacksonville State","SC",0.426399707794189,34.2179119586945,1
"1144","Jackson Arnold","UNLV","BC",-1.77225005626678,11.9624853134155,1
"1145","Jackson Arnold","UNLV","BL",1.52977311611176,11.8864893913269,4
"1146","Jackson Arnold","UNLV","BR",-5.25078123807907,-16.8006147657122,7
"1147","Jackson Arnold","UNLV","DC",-3.52692639827728,-48.9142373204231,4
"1148","Jackson Arnold","UNLV","DL",2.12822270393372,16.5192529559135,2
"1149","Jackson Arnold","UNLV","DR",9.73549175262451,65.8945987621943,3
"1150","Jackson Arnold","UNLV","MC",1.2101583480835,1.4691765109698,12
"1151","Jackson Arnold","UNLV","ML",0.666111052036285,-3.26807747284571,3
"1152","Jackson Arnold","UNLV","MR",11.2739998698235,14.5323487845334,11
"1153","Jackson Arnold","UNLV","SC",-8.68031740188599,-17.2231683364281,13
"1154","Jackson Arnold","UNLV","SL",-2.37241500616074,-10.1702962070704,12
"1155","Jackson Arnold","UNLV","SR",1.54632572829723,24.5924006131562,11
"1156","Jackson Bradley","Louisiana Tech","BC",-1.37862586975098,26.7188787460327,1
"1157","Jackson Bradley","Louisiana Tech","BL",-0.723695993423462,22.1965372562408,1
"1158","Jackson Brousseau","California","BL",0.657478332519531,9.88203883171082,1
"1159","Jackson Brousseau","California","BR",0.996328711509705,13.5114908218384,1
"1160","Jackson Brousseau","California","DR",-0.217052161693573,-40.809491276741,1
"1161","Jackson Brousseau","California","MC",-1.56362628936768,-57.4575364589691,1
"1162","Jackson Brousseau","California","MR",2.02843713760376,40.2384102344513,1
"1163","Jackson Brousseau","California","SC",-0.785957545042038,-19.185808300972,4
"1164","Jackson Brousseau","California","SL",-1.88951888680458,1.7235741019249,4
"1165","Jackson Brousseau","California","SR",0.6437828540802,-11.6918206214905,3
"1166","Jackson Gutierrez","Navy","BL",-0.716736853122711,14.0508115291595,1
"1167","Jackson Gutierrez","Navy","DC",-0.484774708747864,-40.9400105476379,1
"1168","Jackson Gutierrez","Navy","MR",-3.63521122932434,-58.128896355629,2
"1169","Jackson Gutierrez","Navy","SC",-1.07646885514259,-22.2669064998627,2
"1170","Jackson Gutierrez","Navy","SL",-1.26836287975311,-25.5834192037582,2
"1171","Jackson Gutierrez","Navy","SR",1.10571503639221,23.119729757309,1
"1172","Jackson Sharman","Sacramento State","BL",-0.786051332950592,14.1835975646973,10
"1173","Jackson Sharman","Sacramento State","BR",-1.58914065361023,-13.2805600762367,4
"1174","Jackson Sharman","Sacramento State","DC",0.55698823928833,-5.16408681869507,2
"1175","Jackson Sharman","Sacramento State","DL",5.2705329656601,14.3650249711105,7
"1176","Jackson Sharman","Sacramento State","DR",0.234645783901215,-7.67736481502652,8
"1177","Jackson Sharman","Sacramento State","MC",2.52850955724716,-4.27351243793964,10
"1178","Jackson Sharman","Sacramento State","ML",-3.30140483379364,-44.7694696485996,4
"1179","Jackson Sharman","Sacramento State","MR",3.77430039644241,11.4886043220758,10
"1180","Jackson Sharman","Sacramento State","SC",-1.35743016004562,-17.324610189958,11
"1181","Jackson Sharman","Sacramento State","SL",7.56321740150452,21.5757742524147,10
"1182","Jackson Sharman","Sacramento State","SR",-0.392139688134193,0.916194021701813,20
"1183","Jacob Knuth","Kansas State","SR",0.617448806762695,30.6461930274963,1
"1184","Jacurri Brown","Rice","BC",-3.27471613883972,10.9381973743439,3
"1185","Jacurri Brown","Rice","BR",-1.72810018062592,12.1466636657715,2
"1186","Jacurri Brown","Rice","DC",0.724508225917816,-31.2204813957214,5
"1187","Jacurri Brown","Rice","DR",1.42199599742889,69.7953462600708,1
"1188","Jacurri Brown","Rice","MC",4.00240886211395,11.0076323151588,4
"1189","Jacurri Brown","Rice","ML",2.68988370895386,-17.6060865322749,3
"1190","Jacurri Brown","Rice","MR",-1.19570702314377,-45.8546072244644,2
"1191","Jacurri Brown","Rice","SC",1.98755764961243,30.7287305593491,2
"1192","Jacurri Brown","Rice","SL",-2.68615466356277,-3.43520840009053,6
"1193","Jacurri Brown","Rice","SR",2.80859231948853,-2.51561797090939,7
"1194","Jaden Craig","TCU","BC",-2.47058510780334,7.17478320002556,3
"1195","Jaden Craig","TCU","BL",-1.85266786813736,-12.8050828973452,12
"1196","Jaden Craig","TCU","BR",-2.82615804672241,1.68688893318176,9
"1197","Jaden Craig","TCU","DC",0.9416583776474,-1.77123695611954,4
"1198","Jaden Craig","TCU","DL",12.6541819572449,25.1098836461703,6
"1199","Jaden Craig","TCU","DR",0.908143281936646,-13.8713050633669,4
"1200","Jaden Craig","TCU","MC",7.65699005126953,3.77382785081863,8
"1201","Jaden Craig","TCU","ML",-1.11722218990326,-10.5824261903763,3
"1202","Jaden Craig","TCU","MR",12.4148485660553,10.5620896816254,10
"1203","Jaden Craig","TCU","SC",2.14549696445465,-7.19440976778666,3
